id,age,job_type,marital_status,salary,education_level,bad_credit,mortgage,credit_cards,contact_type,contact_month,contact_weekday,contacts,days_since_contact,previous,cust_lifetime_value,subscribed
29828,40,services,married,33303,elementary,no,no,no,mobile,nov,wed,6,999,0,5554,0
29829,31,self-employed,married,112968,university,no,no,no,mobile,aug,tue,2,999,0,8456,0
29830,44,administrative,single,52202,trade school,unknown,no,no,mobile,may,tue,6,999,0,6372,0
29831,32,services,single,92210,university,no,unknown,unknown,email,may,thu,1,999,0,8230,0
29832,37,laborer,single,27280,elementary,unknown,yes,no,email,may,wed,1,999,0,6847,1
29833,35,entrepreneur,married,126472,university,no,yes,no,mobile,may,wed,3,999,0,5724,0
29834,30,administrative,married,95192,university,no,no,no,mobile,aug,thu,1,999,0,6062,0
29835,36,technician,divorced,60314,trade school,no,yes,no,mobile,may,thu,2,999,0,7111,0
29836,57,retired,married,54040,high school,no,yes,yes,email,jun,fri,2,999,0,6901,1
29837,34,services,married,28555,elementary,no,yes,yes,email,may,thu,1,999,0,7458,1
29838,29,administrative,married,49969,high school,no,no,no,email,may,fri,2,999,0,7341,0
29839,36,technician,single,26130,unknown,no,no,no,email,jun,fri,6,999,0,5522,0
29840,35,administrative,married,57057,trade school,no,yes,no,mobile,may,mon,3,999,0,5516,0
29841,37,management,married,119205,university,unknown,no,yes,email,jun,mon,7,999,0,7525,1
29842,33,services,single,34684,elementary,unknown,no,no,mobile,may,wed,4,999,0,8860,0
29843,34,administrative,married,61878,university,no,no,no,email,may,tue,1,999,0,7350,0
29844,47,laborer,married,24384,elementary,unknown,yes,no,mobile,may,mon,2,999,0,7598,0
29845,32,self-employed,married,28902,elementary,no,yes,yes,email,jun,tue,2,999,0,8390,1
29846,43,laborer,married,29180,elementary,unknown,no,yes,email,may,mon,1,999,0,7297,1
29847,41,technician,married,48512,high school,no,no,yes,mobile,aug,fri,1,999,0,7256,1
29848,39,administrative,married,41539,high school,no,yes,no,mobile,jul,thu,1,999,0,8374,0
29849,36,technician,married,58985,trade school,no,yes,no,email,may,wed,2,999,0,9116,0
29850,42,administrative,married,48315,high school,no,no,no,mobile,nov,tue,1,999,0,6257,0
29851,24,student,single,56588,high school,no,yes,no,mobile,may,wed,1,1,2,5061,1
29852,56,technician,married,22084,elementary,unknown,no,yes,email,may,wed,1,999,0,6846,1
29853,42,administrative,married,132314,university,no,yes,no,email,jul,thu,12,999,0,9154,0
29854,46,management,married,47226,high school,unknown,yes,no,mobile,jul,thu,1,999,0,6121,0
29855,30,laborer,married,28868,elementary,no,no,no,mobile,jun,mon,1,999,0,6306,0
29856,52,laborer,single,31518,elementary,no,no,no,mobile,nov,thu,2,999,0,5090,0
29857,45,services,married,37572,high school,unknown,no,no,email,may,wed,1,999,0,7663,0
29858,32,administrative,married,49338,high school,no,yes,no,mobile,jul,wed,1,999,0,5153,0
29859,48,administrative,married,152263,university,unknown,yes,yes,mobile,aug,fri,1,999,0,9315,1
29860,28,technician,single,70019,university,no,no,no,mobile,may,thu,2,999,0,6045,0
29861,31,administrative,married,124771,university,no,yes,no,mobile,may,thu,1,3,1,9271,1
29862,29,technician,married,57208,trade school,no,no,no,email,may,fri,1,999,0,6771,0
29863,39,laborer,single,30884,elementary,unknown,no,no,email,may,wed,2,999,0,7455,0
29864,31,services,single,52914,trade school,no,no,no,email,jun,thu,1,999,0,6518,0
29865,44,laborer,single,100406,university,unknown,yes,yes,mobile,jul,tue,2,999,0,8694,1
29866,35,laborer,married,24957,elementary,no,yes,no,email,may,wed,1,999,0,5958,0
29867,35,administrative,single,132188,university,no,no,no,mobile,aug,tue,2,999,0,6853,0
29868,33,administrative,single,133838,university,no,no,no,email,may,thu,1,999,0,5591,0
29869,62,entrepreneur,married,28873,elementary,no,yes,no,mobile,apr,mon,2,10,1,6743,1
29870,23,student,single,54608,high school,no,yes,no,mobile,jul,tue,2,13,1,5060,1
29871,55,retired,divorced,60893,trade school,no,no,no,email,jun,wed,1,999,0,8084,0
29872,33,laborer,single,28562,elementary,unknown,no,no,mobile,may,thu,1,999,1,6334,1
29873,41,administrative,married,149027,university,no,yes,no,email,may,fri,3,999,1,7721,0
29874,44,laborer,married,29159,elementary,no,yes,no,mobile,may,thu,9,999,0,7851,0
29875,38,technician,divorced,43715,high school,no,no,no,mobile,aug,mon,3,999,0,5776,0
29876,38,administrative,married,52756,high school,no,yes,no,email,may,thu,5,999,0,8773,0
29877,42,laborer,married,28555,elementary,no,no,no,email,jun,thu,1,999,0,6643,0
29878,44,administrative,divorced,80165,university,no,yes,yes,mobile,jun,tue,1,999,0,5511,1
29879,33,management,married,75480,university,no,yes,no,mobile,nov,fri,2,999,0,9365,1
29880,31,laborer,divorced,33596,elementary,no,yes,no,mobile,jul,mon,3,999,0,6799,0
29881,50,laborer,married,25377,unknown,unknown,no,no,mobile,jul,thu,1,999,0,6390,1
29882,71,retired,single,26952,unknown,no,yes,no,mobile,apr,fri,3,999,0,7563,1
29883,49,administrative,divorced,72017,university,no,no,no,email,may,tue,1,999,0,9296,0
29884,33,services,married,47777,high school,no,no,no,email,jun,fri,4,999,0,6390,0
29885,92,retired,married,23560,unknown,no,no,yes,mobile,aug,wed,1,3,4,8764,1
29886,46,laborer,married,27544,elementary,no,no,no,email,may,thu,3,999,0,8678,0
29887,32,administrative,single,91077,university,unknown,no,no,email,jun,mon,25,999,0,9417,0
29888,29,administrative,single,119474,university,no,yes,no,mobile,jul,thu,1,999,0,6212,0
29889,42,technician,married,53540,trade school,no,yes,no,mobile,aug,wed,1,999,0,8637,1
29890,32,technician,single,42172,high school,no,no,no,email,jun,fri,1,999,0,8709,0
29891,33,laborer,married,23572,elementary,no,yes,no,email,may,wed,1,999,0,7396,0
29892,43,administrative,married,56112,high school,no,no,no,email,may,tue,2,999,0,5908,0
29893,41,technician,single,114465,university,unknown,no,no,email,jun,mon,2,999,0,6047,0
29894,33,administrative,married,75795,university,no,yes,no,mobile,aug,thu,1,999,0,6137,0
29895,33,administrative,single,126707,university,unknown,yes,no,mobile,aug,wed,3,999,0,7837,0
29896,38,laborer,married,50730,high school,no,no,no,mobile,jul,fri,2,999,0,7060,0
29897,38,laborer,married,56865,high school,no,no,no,email,may,fri,7,999,0,9436,0
29898,47,services,married,33190,elementary,no,yes,yes,email,jun,fri,2,999,0,5265,1
29899,51,administrative,divorced,93102,university,no,yes,no,mobile,jul,mon,2,999,0,7627,0
29900,32,management,divorced,135127,university,no,yes,no,mobile,may,tue,1,999,0,7235,0
29901,35,laborer,married,30753,elementary,unknown,no,yes,mobile,jul,mon,4,999,0,5355,1
29902,37,unemployed,married,146860,university,unknown,unknown,unknown,email,may,wed,2,999,0,5000,0
29903,34,administrative,married,50262,high school,no,no,no,email,jun,thu,11,999,0,6453,0
29904,53,unemployed,married,24375,elementary,unknown,no,no,email,may,fri,1,999,0,5571,0
29905,31,technician,married,24312,elementary,no,yes,no,mobile,jul,wed,1,999,0,7119,0
29906,33,laborer,divorced,33657,elementary,no,no,no,email,jun,thu,3,999,0,8444,0
29907,30,administrative,single,50484,high school,no,no,no,mobile,may,tue,1,999,0,7334,0
29908,45,laborer,single,46987,high school,unknown,yes,no,mobile,may,mon,7,999,0,6041,0
29909,29,administrative,married,92632,university,no,yes,yes,mobile,aug,mon,1,999,0,5254,1
29910,31,administrative,married,59121,high school,no,yes,yes,email,may,wed,1,999,0,5132,1
29911,36,self-employed,divorced,131224,university,no,yes,yes,email,jun,mon,2,999,0,6596,1
29912,39,technician,married,145437,university,unknown,unknown,unknown,mobile,aug,fri,2,999,0,9337,0
29913,46,technician,married,29025,elementary,no,no,no,email,may,mon,6,999,0,8139,0
29914,52,management,married,87318,university,no,yes,no,email,may,fri,1,999,0,5070,0
29915,22,administrative,single,84017,university,no,unknown,unknown,mobile,jun,tue,2,999,0,6768,0
29916,34,technician,married,28945,unknown,no,yes,no,mobile,nov,tue,1,3,1,8184,1
29917,35,laborer,single,22234,elementary,no,yes,no,mobile,jul,mon,3,999,0,5908,0
29918,56,technician,married,30463,elementary,unknown,unknown,unknown,email,may,tue,1,999,0,6992,0
29919,47,laborer,married,27095,elementary,no,no,no,mobile,jul,tue,2,999,0,6283,0
29920,56,services,divorced,45588,high school,no,no,no,mobile,jul,mon,6,999,0,9091,0
29921,31,technician,married,53639,trade school,no,yes,no,mobile,apr,wed,2,999,0,8190,0
29922,38,technician,divorced,54590,trade school,no,yes,no,email,may,thu,1,999,0,5773,1
29923,50,laborer,married,27723,elementary,no,yes,yes,mobile,nov,fri,7,999,0,7685,1
29924,26,administrative,single,133048,university,no,yes,no,mobile,jul,wed,2,999,0,6127,0
29925,30,administrative,married,46677,high school,unknown,no,no,mobile,jul,thu,1,999,0,8145,0
29926,38,laborer,married,28970,elementary,unknown,no,no,email,may,mon,2,999,0,6607,0
29927,45,technician,divorced,57199,trade school,no,yes,no,mobile,aug,mon,2,999,0,7679,0
29928,45,management,married,155991,university,no,yes,no,email,may,thu,3,999,0,5876,0
29929,36,administrative,married,33042,elementary,no,yes,no,mobile,nov,fri,1,999,0,5014,0
29930,56,laborer,married,32641,elementary,unknown,no,no,email,may,thu,5,999,0,9037,0
29931,29,technician,single,157883,university,no,yes,no,mobile,apr,mon,2,999,0,6970,0
29932,25,laborer,single,29089,elementary,no,no,no,mobile,may,fri,3,999,0,9294,0
29933,33,technician,married,103459,university,no,yes,no,mobile,aug,tue,3,999,0,9103,1
29934,34,administrative,married,124348,university,no,no,no,mobile,nov,mon,2,999,0,7767,0
29935,30,laborer,married,58117,trade school,no,no,no,email,jul,thu,3,999,0,8207,0
29936,44,laborer,married,28025,elementary,no,no,no,mobile,apr,fri,1,999,0,5416,0
29937,45,administrative,married,65289,university,no,no,no,mobile,jul,thu,1,999,0,9421,1
29938,27,administrative,single,157932,university,unknown,no,yes,mobile,jul,mon,1,999,0,6562,1
29939,43,administrative,divorced,43176,high school,no,yes,yes,mobile,may,thu,2,999,0,8748,1
29940,55,technician,married,32933,elementary,no,no,no,email,jun,mon,3,999,0,6202,0
29941,32,administrative,married,62842,high school,no,no,no,mobile,sep,mon,2,999,0,7438,0
29942,30,services,married,55985,trade school,no,yes,no,mobile,nov,wed,3,999,1,5647,0
29943,52,services,married,53379,high school,unknown,yes,no,email,may,tue,1,999,0,8051,0
29944,29,technician,single,105431,university,no,no,no,mobile,may,mon,1,999,0,6301,0
29945,56,unemployed,divorced,22591,elementary,no,yes,no,mobile,jul,mon,6,999,0,7600,1
29946,40,technician,married,46569,trade school,unknown,yes,no,mobile,aug,mon,3,999,0,8635,0
29947,40,technician,married,47880,trade school,no,no,no,email,may,wed,1,999,0,5997,0
29948,34,laborer,married,25432,elementary,no,no,no,mobile,may,fri,3,999,0,5218,0
29949,52,administrative,single,53254,high school,no,no,no,email,jul,mon,1,999,1,8564,0
29950,53,management,married,24415,unknown,no,no,no,mobile,jul,mon,2,999,0,6900,0
29951,28,self-employed,married,138653,university,no,yes,yes,mobile,jul,wed,3,999,0,8425,1
29952,35,services,married,59020,high school,no,yes,no,mobile,may,fri,4,999,1,7121,0
29953,52,entrepreneur,married,83077,university,unknown,no,yes,email,jun,fri,3,999,0,8652,1
29954,40,technician,married,27014,elementary,no,yes,no,email,may,thu,1,999,0,5020,0
29955,45,management,married,142732,university,no,no,no,mobile,aug,mon,2,999,0,7875,0
29956,24,technician,single,55122,trade school,no,no,no,mobile,may,fri,2,999,0,6719,0
29957,55,laborer,married,33509,elementary,unknown,unknown,unknown,email,may,wed,1,999,0,7157,0
29958,30,technician,single,89701,university,unknown,yes,no,mobile,aug,thu,1,999,0,6525,0
29959,30,unemployed,married,53118,trade school,no,yes,no,mobile,jun,tue,1,999,0,7453,0
29960,38,laborer,married,31626,elementary,no,no,no,email,may,mon,3,999,0,7542,0
29961,53,services,married,33147,elementary,unknown,yes,no,mobile,aug,mon,1,999,0,5141,0
29962,39,laborer,married,31153,elementary,unknown,no,yes,mobile,apr,wed,6,999,0,6072,1
29963,30,technician,single,58739,trade school,no,yes,no,mobile,apr,fri,2,999,0,7560,0
29964,36,laborer,married,29101,elementary,no,yes,no,email,may,tue,2,999,0,8362,0
29965,47,management,divorced,105145,university,no,no,no,email,nov,tue,1,999,0,6350,0
29966,35,administrative,single,114197,university,no,yes,no,mobile,may,mon,5,999,0,5524,0
29967,23,student,single,40382,high school,no,yes,no,mobile,apr,mon,1,999,0,9500,0
29968,32,technician,married,34783,unknown,no,yes,no,mobile,jul,fri,2,999,0,6835,0
29969,29,administrative,married,49663,high school,no,no,no,mobile,aug,mon,2,999,0,6686,0
29970,37,technician,married,78510,university,no,no,no,email,may,thu,4,999,0,5305,0
29971,36,unemployed,married,23572,elementary,no,yes,no,mobile,nov,tue,1,999,0,7272,0
29972,21,student,single,148082,university,no,yes,no,mobile,nov,fri,3,3,1,6092,1
29973,32,technician,married,50175,high school,unknown,yes,no,mobile,aug,mon,4,999,0,8799,0
29974,48,laborer,married,25038,elementary,unknown,no,no,mobile,may,mon,1,999,0,7910,0
29975,54,administrative,married,88353,university,no,no,no,email,may,tue,2,999,0,8113,0
29976,25,services,married,45637,high school,unknown,yes,yes,email,may,mon,2,999,0,8364,1
29977,49,technician,married,45486,trade school,no,no,no,mobile,aug,mon,1,999,0,8609,0
29978,58,retired,divorced,143319,university,no,yes,no,mobile,apr,wed,2,999,0,7300,1
29979,26,administrative,married,48379,high school,no,no,yes,mobile,nov,wed,1,999,1,8140,1
29980,55,management,divorced,140152,university,unknown,no,no,mobile,nov,fri,2,999,0,9484,0
29981,35,unemployed,married,99142,university,no,yes,no,email,jun,mon,4,999,0,7589,0
29982,52,technician,married,28696,elementary,unknown,no,no,mobile,may,thu,1,12,1,9343,1
29983,34,administrative,married,45756,trade school,no,yes,no,email,may,tue,2,999,0,8079,0
29984,33,laborer,married,26104,elementary,no,no,no,mobile,may,fri,4,999,0,8100,0
29985,48,entrepreneur,married,109718,university,no,yes,no,email,jul,wed,1,999,0,5015,0
29986,34,laborer,married,30128,elementary,unknown,no,yes,mobile,apr,mon,5,999,1,7874,1
29987,45,technician,divorced,55566,trade school,no,no,no,mobile,aug,thu,3,999,0,6404,0
29988,33,laborer,married,53866,trade school,no,yes,no,mobile,may,fri,1,999,1,9416,1
29989,38,administrative,single,101383,university,no,yes,no,email,may,fri,1,999,0,5215,0
29990,59,technician,married,55737,trade school,no,no,no,mobile,aug,wed,4,999,0,5623,0
29991,46,housekeeping,married,33238,elementary,no,no,no,email,may,tue,4,999,0,7796,0
29992,43,administrative,married,114138,university,unknown,yes,no,mobile,aug,thu,6,999,0,5970,0
29993,41,laborer,married,33022,elementary,no,yes,no,mobile,nov,wed,2,999,0,6637,0
29994,45,laborer,married,33554,elementary,unknown,no,yes,email,may,thu,1,999,0,9023,1
29995,39,laborer,married,29802,elementary,no,no,no,mobile,may,thu,1,999,0,6546,0
29996,35,administrative,single,53347,high school,no,no,no,mobile,may,tue,4,999,1,7273,0
29997,33,technician,single,59220,trade school,no,no,yes,mobile,aug,tue,1,999,0,8732,1
29998,35,management,single,99267,university,no,no,yes,mobile,nov,mon,2,999,0,7137,1
29999,50,laborer,married,31407,elementary,no,no,no,mobile,aug,wed,1,999,0,7173,0
30000,59,technician,married,121952,university,unknown,no,yes,mobile,jul,thu,7,999,0,6477,1
30001,45,management,married,22009,unknown,no,yes,no,mobile,jul,fri,2,999,0,5562,0
30002,57,retired,married,61981,trade school,unknown,no,yes,mobile,jul,tue,4,999,0,6830,1
30003,33,laborer,married,23335,elementary,unknown,yes,yes,email,may,thu,2,999,0,6030,1
30004,25,technician,single,132606,university,no,no,no,mobile,jul,fri,2,999,0,6049,0
30005,45,laborer,married,27056,elementary,unknown,no,no,email,jul,tue,3,999,0,8337,0
30006,30,technician,married,58203,trade school,no,no,no,mobile,jul,tue,19,999,0,8026,0
30007,40,services,divorced,23695,unknown,no,yes,yes,email,jun,wed,29,999,0,8664,1
30008,74,retired,married,24659,unknown,no,no,yes,mobile,mar,fri,2,999,0,8714,1
30009,47,management,married,120010,university,no,yes,yes,email,may,fri,3,999,0,5801,1
30010,48,administrative,married,46674,high school,no,yes,yes,email,jun,thu,1,999,0,7263,1
30011,38,administrative,married,91676,university,no,yes,no,mobile,aug,fri,1,999,0,7028,0
30012,49,administrative,unknown,76207,university,no,no,no,mobile,aug,thu,1,999,0,8615,1
30013,36,laborer,single,51721,high school,no,no,yes,email,may,fri,2,999,0,9286,1
30014,39,services,married,57807,trade school,no,yes,no,mobile,jul,mon,2,999,0,5498,1
30015,40,laborer,married,23337,elementary,unknown,no,no,email,may,fri,1,999,0,5211,0
30016,32,administrative,married,143131,university,no,yes,no,mobile,aug,wed,2,999,0,6763,0
30017,40,technician,single,128892,university,no,yes,no,mobile,nov,mon,1,7,1,7596,1
30018,30,technician,single,57688,trade school,no,yes,no,mobile,may,fri,1,999,1,7242,0
30019,39,technician,single,78960,university,no,no,no,mobile,aug,thu,1,999,0,6548,0
30020,35,administrative,divorced,73783,university,no,yes,no,mobile,nov,fri,1,999,0,5693,0
30021,40,laborer,married,32420,elementary,no,no,no,email,jun,fri,4,999,0,5381,0
30022,41,housekeeping,married,30949,elementary,no,yes,no,mobile,may,tue,1,999,1,6641,0
30023,32,administrative,single,54205,trade school,no,no,no,mobile,may,thu,1,999,0,7349,0
30024,53,management,married,22633,unknown,no,yes,yes,mobile,jul,mon,9,999,0,6171,1
30025,60,laborer,married,25957,unknown,no,no,no,mobile,aug,mon,3,999,0,7568,0
30026,28,laborer,single,61792,high school,no,yes,no,mobile,jul,wed,2,999,0,7433,0
30027,41,management,married,23494,elementary,no,no,no,mobile,nov,thu,2,999,0,9384,0
30028,32,administrative,single,89250,university,unknown,yes,no,mobile,aug,fri,1,999,0,9248,0
30029,39,laborer,married,30377,elementary,no,no,no,mobile,apr,thu,1,999,1,7860,0
30030,28,services,single,35820,high school,no,yes,no,mobile,jul,tue,1,999,0,7471,0
